Date,Tweet
2022-05-09 15:51:17+00:00,"Switzerland's central bank, the SNB, has a portfolio of equities comprising mostly of US tech giants (ex. $JNJ). Their top 5 holdings are:

1. Apple $APPL
2. Microsoft $MSFT
3. Alphabet $GOOG
4. Amazon $AMZN
5. Facebook $FB https://t.co/QBxcz4rjYO"
2022-05-09 09:25:20+00:00,"Is Google $GOOG worth the hype? 

If you are looking for a monopoly business, at a reasonable price, then stay on!

I discuss, why Google's business can survive any economic downturn, as our lives are so dependent on it.
Google basically owns the internet.
 
A thread 🧵"
2022-05-08 17:37:29+00:00,"When you buy $10,000 of $QQQ here's how much of the largest stocks you're buying

$1315 of Apple $AAPL 
$1056 of Microsoft $MSFT
$731 of Google $GOOGL $GOOG
$599 of Amazon $MZN
$459 of Tesla $TSLA
$361 of Facebook $FB
$337 of Nvidia $NVDA
$202 of Broadcom $AVGO
$200 of Pepsi $PEP"
2022-05-08 16:09:09+00:00,"[ #선우’s Reply ] 220509

OP: goog night

#SUNOO: goodnight 🌠

@ENHYPEN_members @ENHYPEN #ENHYPEN #엔하이픈 https://t.co/sBoriYmNAq"
2022-05-08 10:34:42+00:00,Hypocrisy much? @MSNBC's @AriMelber on Musk buying Twitter: “You could secretly ban one party’s candidate…turn down the reach of their content while turning up reach of someone else.” Meta/Goog/Insta already doing this &amp; it must end. Will Ari/MSNBC work to end it? Of course not. https://t.co/Vm6GW4xlpE
2022-05-07 20:38:25+00:00,Me: I'm gonna fix my sleep schedule today... also Me: I'm gonna nap guys goog night! https://t.co/LyYApwqLJC
2022-05-07 16:17:01+00:00,"$GOOG Lens app is incredible. A single computer vision input that can translate signs, tell you what that plant is in your front yard, or tell you where to buy an item with a picture. 

Maybe the 2nd most useful application of computer vision after automated driving systems, imo."
2022-05-07 15:33:24+00:00,"Reflected I want to get into a diversified Compounder Bros™️ port for my 401k rollover instead of pure software so this is the new updated plan — all equal weight:

$GOOG
$AMZN
$NOW
$CRM
$MSCI
$SPGI
$FICO
$CMG
$DPZ
$NVDA
$CP
$V

Comes out to 3.28% cumulative CY22 FCF yield"
2022-05-07 06:31:16+00:00,"""Now"" is the song included in PSY's 9th regular album ""PSY 9th"". Hwa Sa of MAMAMOO and PSY latest performance video was shot with a dynamic retro concept, which is very special and interesting.

마마무 화사 #HwaSa #화사 #华莎 #ファサ #ฮวาซา
Goog trans https://t.co/R2YMPMxWRq"
2022-05-07 00:11:20+00:00,"$GOOG is overvalued. Long term very bearish. 

If you think this won't trade at a PE of 10 soon, it's because you're not old enough to have been in the market during the Dotcom bust and 08. 

Fed rate will be 3% by year end, so equities with strong moats should yield minimum 10%."
2022-05-06 20:34:22+00:00,"YTD performance of FAANG, some growth tech, and BTC/ETH

AAPL -14%
BTC -16%
MSFT -17%
GOOG -20%
ETH -23%
AMZN -32%
FB -38%
ZM -45%
TWLO -55%
NFLX -66%
SHOP -70%
CVNA -80% https://t.co/YgS5dKDVBh"
2022-05-06 17:54:46+00:00,goog morgnign https://t.co/0rx4Adt3lv
2022-05-06 17:29:30+00:00,"Advertising costs for 3P sellers on Amazon in US on average account for 35% of their sales. That translates to a OAS of 3. In contrast, Google search and Facebook ads have a much higher ROAS.

$AMZN $FB $GOOG https://t.co/R0Jl2A614z"
2022-05-06 14:56:06+00:00,"$TSLA and $GOOG should both work well in this environment. Both have secular megatrend tailwinds (TSLA climate sustainability, GOOG shift to social media adv), both positive revisions, both cheap on P/E/G. TSLA is medium duration @ 44x 2023 EPS. GOOG @ 17x 2023 is short duration."
2022-05-06 06:22:23+00:00,"Psy and Hwa Sa dance in the style of the 80's in the new retro video for 'Now'

Speaking to Billboard, PSY said that he wouldn't even have considered doing the song if Hwa hadn't jumped on the bandwagon.

마마무 화사 #HwaSa #화사 #华莎 #ファサ #ฮวาซา
Goog trans https://t.co/vyBQmVJmsb"
2022-05-05 22:34:22+00:00,"Over the next 5 years, $GOOG is estimated to produce $520B in free cash flow. It's a $1,500B company. 

If you just wait long enough, you'll own the only share outstanding."
2022-05-05 21:59:51+00:00,"After a massive market rout - did we capitulate?  Let's look at some data, comparisons, info from sources, options info and more covering #Crypto and #Equity Markets starring #Bitcoin #Ethereum #LUNA #LFG $GOOG and more live at 3.20pm PT https://t.co/gFnDNCLIln https://t.co/AGs4FjT8ty"
2022-05-05 19:39:16+00:00,"If I were Buffett, I'd be buying American tech stocks right now.

At current multiples and growth rates, highly likely to earn 15%+ IRRs from here.

Not investment advice, but $GOOG is an obvious example."
2022-05-05 16:07:28+00:00,wild to see $AMZN and $GOOG at the same share price
2022-05-04 21:46:50+00:00,So basically the entirety of $GOOG Sundar/Ruth variable comp is tied to stock performance. This has to be a good thing right?
2022-05-04 16:10:36+00:00,"FANG+ ex-cash P/E:

$FB 12.0x
$AMZN 28.6x
$AAPL 23.6x
$NFLX 15.1x 
$NVDA 27.4x
$MSFT 24.6x
$GOOG 14.6x

FANG+ NTM FCF yield:

$FB 5.4%
$AMZN 3.1%
$AAPL 4.4%
$NFLX  2.4%
$NVDA 3.5%
$MSFT 3.6%
$GOOG 6.3%

Apparently, all the Macro Big Brains tell me it's a bubble."
2022-05-04 03:58:24+00:00,"It is staggering how overcapitalized the Big Tech companies are. There is no reason for net cash positions to be as large as they are. If M&amp;A is off the table (except for $MSFT), what is the purpose? Does $GOOG really need $100b of excess cash for anything?

1/"
2022-05-03 19:45:00+00:00,"Portfolio update. Top 5 now accounts for 48% $GOOG, $AMZN, $CSU.TO, $ASML, $TXN.
Concentration at work https://t.co/oI7jBbfVmB"
2022-05-03 19:20:06+00:00,"*Stretching*
-What a nice dream I had. GOOG MORNING CITO!
-BRRR...what good do they have?
-Oh don't be grumpy so fast or maybe my big bro want a morning hug!
-Don't you even dare!
-Just a little one to change your mood!
-No Tico wait...NOOO!!
*Cito was hugged*
#sticker #Telegram https://t.co/Tohqeq81Wj"
2022-05-03 18:53:00+00:00,"I have never seen a moat as wide as that of $GOOG. 

And the moat is full of sharks 🦈 

~ Munger on $GOOGL moat 

Now 2359."
2022-05-03 03:44:36+00:00,"@Rosemi_Lovelock SOUND GOOD

BURGERG GOOG"
2022-05-02 18:56:15+00:00,"$GOOG's EV/EBIT (17x) is a 9 year low; 
(not a comparable, but just an interesting observation: $PG's 22x is basically at a 10 year high): https://t.co/XYjV6GnpNP"
2022-05-02 14:53:44+00:00,"$TSLA can still follow GOOG’s and AMZN’s lead and announce a formal stock split subject to SH approval at the forthcoming annual meeting.  Not sure why mgmt delayed the AGM, but could be Elon’s wishes to get TWTR deal done ASAP and only has so much bandwidth."
2022-05-02 01:49:06+00:00,"Why doesn’t every L/S manager worth their salt just slap on a long $GOOG/$FB, short $ARKK pair trade in massive size and come back in 18mos? How exactly does that trade not make 💰from here?"
2022-05-02 00:37:57+00:00,"GOOG time
        V good time

I'm happy to be going to gigs again

but please 
       do not watch the show through a screen

   @scooter_techno

pls bro https://t.co/IV3saEcUMa"
2022-05-01 15:47:18+00:00,"Rolling over my 401(k) from previous employer this week and mapped out allocations for 10 defensive growth holdings:

$GOOG 14%
$NOW 11%
$MSFT 11%
$CRM 10%
$FB 9%
$AMZN 9%
$ADBE 9%
$ADSK 9%
$NVDA 9%
$TEAM 9%

Would net out to a cumulative 3.80% 2022 FCF Yield"
2022-05-01 05:50:43+00:00,"""From MAMAMOO's #Hwasa to BTS' Suga,PSY Reveals Reasons for Often Collaborating with Young Artists""

""Even though we hv a big age difference,we can still work in harmony&amp;create a great synergy..can share their energy &amp; passion w me"" said PSY.

#화사 #华莎 #ファサ #ฮวาซา
Goog tr https://t.co/bxv4D9tZM1"
2022-04-30 08:07:29+00:00,"April +5.7%, bringing YTD at +23.2%.

Despite having 18% of my portfolio in $GOOG and $AMZN. I guess that's why you need diversification, and that shorting is not yet dead."
2022-04-29 16:17:34+00:00,"Interpreting $SNAP, $FB, $GOOG (YT) earnings requires a recognition of what user-level data aggregation facilitates in digital advertising for measurement &amp; targeting. Targeting is the real value-add these platforms provide, but it's downstream from measurement. Thoughts: (1/X)"
2022-04-29 14:47:56+00:00,With big names like $AMZN and $GOOG trending lower I'm treating all rallies as guilty until proven innocent. https://t.co/24obAnmAKf
2022-04-29 13:20:05+00:00,"Cloud computing is a monster category:

AMZN: $72Bn rev, 37% growth
MSFT: $57Bn rev, 32% growth
GOOG: $25Bn rev, 44% growth

$150Bn of rev dominated by big giants, still growing immensely

Pipelines of the internet"
2022-04-29 13:02:29+00:00,Smash the like 💕 button if your beak 🐦 got wet this week by my earnings call on $NFLX or $FB or $TSLA or $AMZN or $GOOG and/or $AAPL
2022-04-29 04:47:51+00:00,"Fintwit $amzn model

$FB Family of apps 2021 rev $118bl, segment est FCF $50bl, ev $500bl
$GOOG search 2021 rev $150bl, segment est FCF $60bl, implied mkt ev $1.1trl

AWS 2021 rev $62bl, segment est FCF $2-5b, Fintwit valuation $1.3trl.

Rest of $amzn $407bl rev, implied ev 0!"
2022-04-29 04:13:52+00:00,$AMZN is great and it’s probably my largest holding overall but $GOOG still seems more attractive at 15x EV/E with GCP still contributing nothing to EPS. Seems like a lot of upside there. Amazon retail more susceptible to recession than search imo.
2022-04-29 02:45:32+00:00,"Quick reminder, $AMZN extended the useful life of their servers from 4 to 5 years, and operating margins expanded from 30 to 35%.
$MSFT and $GOOG both use 4 years, both had recently extended (past 2 years). At some point they will extend to 5 years too and get the margin bump."
2022-04-29 02:03:53+00:00,"Jungkook Q &amp; A (11)

👤Jjeonggu, mah! Zeun Zeung Goog, come to Busan 
🐰Sure, hyung-nim

(*The tone of the message was in Busan dialect and sounds somewhat like a man speaking. That’s why he answered as if he’s replying to a man older than him) https://t.co/NYCzOuA9gm"
2022-04-29 02:03:03+00:00,"Jungkook Q &amp; A (3)

👤Jung-goog-ah, today’s TMI please!
🐰I’m now lying flat facing downwards https://t.co/bvzVNtzCbR"
2022-04-29 01:17:01+00:00,Everyone fighting about $goog vs $amzn when the answer is to own $msft.
2022-04-28 21:27:06+00:00,"Retweeting. Of the big 6, here’s what happened with 1Q earnings:
- $TSLA beat
- $GOOG missed
- $MSFT beat 
- $FB beat
- $AMZN missed (-12% AH, weak guide)
- $AAPL missed (-4% AH, weak guide)
$TSLA and $MSFT remain best in class. @elonmusk"
2022-04-28 20:38:52+00:00,"$AAPL reports another impressive quarter. Still waiting on the outlook. 

This looks to be better than $MSFT results.

There is light year gap between $AMZN, $FB, $GOOG, $NFLX results."
2022-04-28 20:16:43+00:00,"$AMZN $GOOG &amp; $MSFT cloud growth came in strong 

Secular growth &gt; cyclical growth"
2022-04-28 16:38:05+00:00,@jimcramer RIP $GOOG
2022-04-28 14:27:41+00:00,"Many guys assume there’s no corruption

Wrong 😑 

Look at $tsla it’s down 300 handles off its stellar earnings 

$GOOG is up 150 with its crap 💩 earnings 

It’s all political vendetta against a guy for doing the right thing"
2022-04-28 06:38:28+00:00,"HIGHEND, Indonesia Magazine

K-Pop Idols Who Are Brave And Confident Against Beauty Standards

Hwasa finally got up and promised that, even if she didn't follow current standards, #Hwasa would set her own standards of beauty.

마마무 화사 #화사 #华莎 #ファサ #ฮวาซา 
Goog trans https://t.co/kzUEQvroPU"
2022-04-28 05:13:42+00:00,"Of the big 6, here’s what happened so far with 1Q earnings:
- $TSLA beat
- $GOOG missed
- $MSFT beat 
- $FB beat
- $AMZN ?
- $AAPL ?

Thoughts on AMZN and AAPL results tomorrow @elonmusk?"
2022-04-28 01:35:46+00:00,"I spent hours analyzing Google’s business and earnings reports so you don’t have to

Here’s what I learned $GOOG 

🧵👇 https://t.co/GbR7njPc9O"
2022-04-27 21:26:51+00:00,"$FB (+18% AH) proved to skeptics that DAU growth still growing.  This will boost all social media names ( $GOOGL, $SNAP) hit hard the past few days. It’s now clear 2Q spend was paused by advertisers when Ukraine war started; most returned after 2 weeks. FB 15x GOOG 20x 2022 EPS."
2022-04-27 20:23:10+00:00,"Too hilarious not to post 😂

$FB $GOOG $GOOGL https://t.co/dxnPoH6pQ3"
2022-04-27 20:14:15+00:00,"Nasdaq 100 components with the biggest weighting:

1. $AAPL 12.8% (earnings Thur)
2. $MSFT 10.1% (beat)
3. $AMZN  7.1% (earnings Thur)
4. $TSLA 4.5% (beat)
5/6. $GOOG/L 3.8/3.6% (miss)
7. $NVDA 3.31% (May 25)
8. $FB 3.23% (beat)
...
18. $QCOM 1.25% (beat)"
2022-04-27 19:15:23+00:00,Well be breaking down all the earrings reports from the majors along with thoughts on the market and stocks.  All tomorrow at 1 pm pst. Youtube and twitter. $AAPL $TSLA $MSFT $AMZN $GOOG $GK https://t.co/TcbQAMN1XX
2022-04-27 18:07:32+00:00,"I’m not sure why anyone is surprised that people are acting more normal. Going out and spending less time online. These are all pandemic responses. In a year, all these companies will continue to grow. Don’t worry. $goog $nflx $rblx"
2022-04-27 15:28:30+00:00,"$TSLA &gt; $GOOG + $AAPL + $AMZN

The idea that $AAPL will moderate $TWTR is laughable 

IMO $AAPL is gonna be maimed like $FB in a few months to few years 

It’s best days are behind it"
2022-04-27 13:43:49+00:00,"Everyone talks about $AAPL's great era for shareholders when the stock was 10x EV/E and they bought back a ton of stock. 

What if $GOOG's current 15x EV/E and buyback plan is an equivalent period, considering appropriate multiples for 2017 Apple hardware vs Google software/ads?"
2022-04-27 13:04:07+00:00,"$GOOG Analyst Summary for all.

Enjoy. https://t.co/DXUNrC54NE"
2022-04-27 11:49:41+00:00,"IMO the only tech stock worth owning is $TSLA, cheaper the better.

$GOOG is nothing more than bunch of ads.

$FB who uses it anymore anyways? 

$AAPL? 🦖 uncle 

I will now DCA into $TSLA regularly, 860 here, 780 there, 600 may be .. 

I soured on other mega caps now"
2022-04-27 11:20:21+00:00,"*GOOGLE STOCK TUMBLES 4% ON EARNINGS MISS AS YOUTUBE GROWTH DISAPPOINTS - https://t.co/kpuZJG24J7 

$GOOGL $GOOG https://t.co/HngDCgeQZf"
2022-04-27 07:16:29+00:00,"""Hwasa's popularity, cool personality and tattoos

Hwasa is cool
Hwasa is cool and admired by many women for her way of thinking and live.
...
outstanding singing ability, fashion style that no one can imitate""

마마무 화사 #HwaSa #화사 #华莎 #ファサ #ฮวาซา 
Goog tr https://t.co/dLw8rY8mAl"
2022-04-27 05:00:46+00:00,"Market Recap:
https://t.co/fHq7SbOAYa
Something mysterious spooked the market today + How I responded to the sell off today + Is this the end of Tesla stock? + Earnings Reviews $ADM $UPS $PEP $V $MDLZ $MSFT $GOOG + Charts $SPY $QQQ $IWM $DXY $GLD $TLT $VIX $AAPL $TSLA $AMC $BTC https://t.co/gTTdHUdS31"
2022-04-27 03:44:48+00:00,"About 50% of $GOOG and $MSFT buybacks just offset dilution.

Other than the aligning-incentives argument (which I’m not sure I buy unless you’re a startup), what’s the argument for paying employees with stock over cash when you have &gt;$100B of cash and tens of billions of FCF?"
2022-04-27 01:16:43+00:00,Getting harder every quarter to argue the value in owning smidcap growth stocks over $MSFT and $GOOG.
2022-04-27 00:30:41+00:00,"12/Buyback

GOOG continues to deploy almost entire FCF in buyback. More importantly, diluted # of shares in Q1 declined by 10 mn which was almost equal to # of shares decline in entire 2021. Net Cash is still &gt;$100 Bn. The more stock goes down, the more accretive it is https://t.co/QizjGMxYlo"
2022-04-27 00:30:33+00:00,"1/ $GOOG 1Q’22 Update

If you are *owner* of GOOG, this was mostly another impressive (yawn!) quarter. Just a little deceleration in YouTube, and boy this almost became YouTube earnings call despite contributing ~10% revenue and even less earnings.

Here’s my notes."
2022-04-27 00:08:10+00:00,"What is it Wall Street? $GOOG growing 23% to $68B and announcing an additional $70B in share but backs wasn’t enough? 

The forward P/E is 20!

Coca Cola’s forward P/E is 27 and you’re selling Google?!

It’s official, Wall Street has lost their damn minds."
2022-04-26 23:37:14+00:00,$GOOG https://t.co/3STOTfnvLC
2022-04-26 23:14:35+00:00,The memes are how we heal... $GOOG https://t.co/9F1kamaKfq
2022-04-26 22:48:05+00:00,"The $GOOG story today may well parallel $AAPL circa 16-18’.

Low and stable core growth (Search) + fast growth ancillary revenues (GCP, YT) + pessimism allowing for massive buybacks at attractive prices."
2022-04-26 22:29:26+00:00,"$GOOG now -2% AH after comments suggesting that YouTube weakness in Europe was likely to be temporary, and explanation by CFO Porst that miss in EPS (met consensus Revs and OI) due to unrealized losses on marketable securities (unrelated to business)."
2022-04-26 22:09:23+00:00,"$GOOG conf call dominated by questions about YouTube European weakness (YouTube 12% of revs, Europe YT likely 6% of revs). Most due to Google pulling out of Russia and pause by European advertisers. Given both are temporary, investors should look past YouTube European weakness."
2022-04-26 21:34:42+00:00,"My recent bearish calls ..

$GOOG 2600 to 2200

$MSFT 300 to 260

$AAPL 171 to 155

$TSLA 1100 to 860 

$PLTR 13 to 10 dollar"
2022-04-26 21:06:33+00:00,Sundar Pichai said today YouTube shorts now average over 30 Billion daily views up 4x YoY $GOOGL $GOOG
2022-04-26 21:00:33+00:00,"$GOOG -6% AH on rare earnings miss. Total Revs were in line  ($56.0B, +23% YoY), Cloud in line w/ Street ($5.8B) but YouTube missed ($6.8B vs $7.3B). NonUS Revs missed $36.0B vs $38.0B E. Operat income beat $20.1B vs $19.7B. GAAP EPS missed $24.62 vs $25.71 E. Conf call 5pm ET."
2022-04-26 20:46:29+00:00,$GOOG FCF Yield... to the moon 🌕😂 https://t.co/CTiusYBjCu
2022-04-26 20:42:47+00:00,"Looking at the numbers, this was a pretty mixed bag quarter from $GOOG. Headline growth was fine. Cloud was ok. But there were many red flags. YouTube so weak, despite huge ad load. Cloud profits? Meh. And falling EPS? Not great, at this stage. ZERO cost control, too much SBC… https://t.co/0LkNj7c6My"
